factor,axis,stratum,bin_index,bin_left,bin_right,right_closed,sample_count,unsupported_count,correct_count,accuracy,error_rate,mean_raw_value,mean_reliability,mean_pred_confidence,mean_entropy,nll,brier,reliability_gap
semantic,reliability,all,0,0.0,0.1,False,0,0,0,,,,,,,,,
semantic,reliability,all,1,0.1,0.2,False,0,0,0,,,,,,,,,
semantic,reliability,all,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
semantic,reliability,all,3,0.30000000000000004,0.4,False,532,0,24,0.045112781954887216,0.9548872180451128,0.37214541147958424,0.37214541147958424,0.3021766661799523,1.894606145182021,3.6673016630956634,1.0795969886264154,0.327032629524697
semantic,reliability,all,4,0.4,0.5,False,1642,0,614,0.37393422655298414,0.6260657734470159,0.4630447324390639,0.4630447324390639,0.3779183443873031,1.6203094923717771,1.910495111413697,0.7814138590951838,0.08911050588607977
semantic,reliability,all,5,0.5,0.6000000000000001,False,4141,34,1844,0.44530306689205507,0.554696933107945,0.5549250937120134,0.5549250937120134,0.4544230822518218,1.343052464594853,1.4454249996056359,0.6924176652127988,0.10962202681995831
semantic,reliability,all,6,0.6000000000000001,0.7000000000000001,False,6108,72,3671,0.6010150622134905,0.39898493778650945,0.6500109568494713,0.6500109568494713,0.5640171535059558,1.0561225545265018,1.042697870511878,0.5468817243809247,0.04899589463598075
semantic,reliability,all,7,0.7000000000000001,0.8,False,12534,402,8571,0.6838200095739588,0.31617999042604117,0.7549441234621634,0.7549441234621634,0.6773792772510532,0.7394775447857621,0.7451382842811035,0.43999774940352704,0.07112411388820461
semantic,reliability,all,8,0.8,0.9,False,12285,11,10663,0.8679690679690679,0.13203093203093208,0.8510786314902554,0.8510786314902554,0.8616857562306612,0.44938325702513215,0.5080288469013255,0.2343706203164668,0.0168904364788125
semantic,reliability,all,9,0.9,1.0,True,89494,15,88558,0.989541198292623,0.010458801707377008,0.9927515886684485,0.9927515886684485,0.9956158840772449,0.021872715279387844,0.06662648977289028,0.02036880371416802,0.0032103903758254893
semantic,entropy,all,0,0.0,0.2564949357461537,False,88083,15,87295,0.9910538923515321,0.008946107648467927,0.017757968697285683,0.9941151768362275,0.9966189178880798,0.017757968697285683,0.060237032512230636,0.017525181904813565,0.003061284484695448
semantic,entropy,all,1,0.2564949357461537,0.5129898714923073,False,10159,1,9080,0.8937887587360961,0.10621124126390391,0.38788387501647426,0.87145894603927,0.890292815259473,0.38788387501647426,0.46876413992677113,0.2000387519406421,0.0223298126968261
semantic,entropy,all,2,0.5129898714923073,0.769484807238461,False,11516,384,8285,0.7194338311913859,0.28056616880861407,0.648654481651336,0.7850420290756546,0.73009198483234,0.648654481651336,0.6773620262810756,0.3962296162246096,0.06560819788426864
semantic,entropy,all,3,0.769484807238461,1.0259797429846147,False,7063,69,4774,0.6759167492566898,0.32408325074331024,0.8755142310857068,0.7098628500176888,0.6311227431805061,0.8755142310857068,0.8617185519649735,0.47419024842824803,0.03394610076099902
semantic,entropy,all,4,1.0259797429846147,1.2824746787307684,False,4939,55,2696,0.5458594857258554,0.4541405142741446,1.155103176731833,0.6172097131797731,0.5223235818032481,1.155103176731833,1.1703437046076333,0.5971551806626868,0.07135022745391773
semantic,entropy,all,5,1.2824746787307684,1.538969614476922,False,3086,10,1335,0.43259883344134803,0.567401166558652,1.4026816508513062,0.535164544377758,0.436426181593057,1.4026816508513062,1.4760067735110438,0.7038687020402175,0.10256571093640993
semantic,entropy,all,6,1.538969614476922,1.7954645502230757,False,1309,0,445,0.33995416348357527,0.6600458365164248,1.6342798345142842,0.45841509295453114,0.3725350172528319,1.6342798345142842,1.985314775603077,0.8027832890760267,0.11846092947095588
semantic,entropy,all,7,1.7954645502230757,2.0519594859692294,False,581,0,35,0.060240963855421686,0.9397590361445783,1.8868591722256738,0.3747126851739906,0.30390392358341295,1.8868591722256738,3.6089423896899966,1.0701566591878688,0.31447172131856893
semantic,entropy,all,8,2.0519594859692294,2.308454421715383,False,0,0,0,,,,,,,,,
semantic,entropy,all,9,2.308454421715383,2.5649493574615367,True,0,0,0,,,,,,,,,
range,reliability,all,0,0.0,0.1,False,3786,54,3156,0.8335974643423137,0.16640253565768626,0.049102075511631295,0.049102075511631295,0.7324032277398405,0.7436545834488638,0.6468850761156432,0.2613237236687183,0.7844953888306825
range,reliability,all,1,0.1,0.2,False,3090,0,2067,0.6689320388349514,0.33106796116504855,0.14424558943132584,0.14424558943132584,0.7480203717423879,0.7054848935874974,1.0838586958058587,0.4231867544109039,0.5246864494036256
range,reliability,all,2,0.2,0.30000000000000004,False,3118,0,2153,0.690506735086594,0.309493264913406,0.24536728182599635,0.24536728182599635,0.7707021785987086,0.6354956234369594,1.0945667131844448,0.3799252582820875,0.4451394532605977
range,reliability,all,3,0.30000000000000004,0.4,False,4228,0,3669,0.8677861873226111,0.13221381267738885,0.35540863382804383,0.35540863382804383,0.8785667600941057,0.33812416671592727,0.4440062068686118,0.18190558234578302,0.5123775534945674
range,reliability,all,4,0.4,0.5,False,5077,465,4846,0.9545006893834942,0.045499310616505806,0.4486284133906639,0.4486284133906639,0.9056871429331336,0.26418745574466773,0.14665887615924364,0.07296178011633034,0.5058722759928302
range,reliability,all,5,0.5,0.6000000000000001,False,7140,0,6559,0.9186274509803921,0.08137254901960789,0.5461406899521789,0.5461406899521789,0.915621746105342,0.23850128499997483,0.2097359194225908,0.11576287814354351,0.3724867610282132
range,reliability,all,6,0.6000000000000001,0.7000000000000001,False,6076,0,4760,0.783410138248848,0.21658986175115202,0.6675992675558307,0.6675992675558307,0.8434843830799563,0.4213769968862121,0.5565399326555952,0.3121551239345606,0.11581087069301732
range,reliability,all,7,0.7000000000000001,0.8,False,12218,0,10603,0.8678179734817483,0.13218202651825173,0.7421172456473082,0.7421172456473082,0.8715554769977804,0.3100172450199544,0.2986146912987367,0.18405889699482408,0.12570072783444008
range,reliability,all,8,0.8,0.9,False,26363,0,21737,0.8245267989227326,0.17547320107726738,0.8647662275007314,0.8647662275007314,0.8448438807937965,0.3874454380659148,0.5814314087149889,0.2574894910717975,0.04023942857799878
range,reliability,all,9,0.9,1.0,True,55640,15,54395,0.9776240115025162,0.02237598849748379,0.941570797110256,0.941570797110256,0.9687619104392398,0.0793430608501563,0.0592554534633526,0.03416184249288909,0.03605321439226017
range,range_m,all,0,0.0,5.0,False,30566,0,30566,1.0,0.0,4.1671933272014705,0.9571786464071076,0.999985674597383,0.0002069125421589426,1.4325525956370539e-05,2.8300191293700013e-10,0.04282135359289241
range,range_m,all,1,5.0,10.0,False,52825,15,46954,0.8888594415522953,0.11114055844770465,6.735933043331516,0.8903454815198247,0.8896010866389532,0.27721546131958863,0.3526494400905379,0.1644910947440384,0.0014860399675293845
range,range_m,all,2,10.0,15.0,False,18592,0,15450,0.8310025817555938,0.16899741824440617,11.931573598750722,0.6998805850449674,0.8523778150363125,0.3726952296926536,0.40380783504104845,0.23718456989293699,0.1311219967106264
range,range_m,all,3,15.0,20.0,False,12323,465,11380,0.9234764261949201,0.0765235738050799,17.248484261386228,0.4765586636649491,0.9107096147860538,0.252943391392886,0.2124879411093944,0.11304782775174403,0.446917762529971
range,range_m,all,4,20.0,30.0,False,8567,0,6377,0.744367923427104,0.255632076572896,24.390334621243422,0.2356318403541475,0.7964365994696179,0.5679200418787856,0.900103576154907,0.3247738482518588,0.5087360830729565
range,range_m,all,5,30.0,40.0,False,3132,49,2648,0.8454661558109834,0.1545338441890166,34.34550431640852,0.05859387711972716,0.7627002097018921,0.6605770271011827,0.6410696958111021,0.24052692582512133,0.7868722786912562
range,range_m,all,6,40.0,inf,True,731,5,570,0.7797537619699042,0.2202462380300958,41.56317049015186,0.013977081147887486,0.6089468057806622,1.090173066416922,0.6996762665883786,0.3480286962510836,0.7657766808220167
density,reliability,all,0,0.0,0.1,False,0,0,0,,,,,,,,,
density,reliability,all,1,0.1,0.2,False,7774,54,5871,0.755209673269874,0.24479032673012602,0.11750309741540453,0.11750309741540453,0.7402456459415018,0.7232749596256747,0.8592022274054951,0.3362434022530109,0.6377065758544694
density,reliability,all,2,0.2,0.30000000000000004,False,4695,20,3823,0.8142705005324814,0.1857294994675186,0.22119921692859507,0.22119921692859507,0.8259151720874728,0.4747434977479456,0.6185719268247739,0.2567240700636802,0.5930712836038863
density,reliability,all,3,0.30000000000000004,0.4,False,19687,445,17654,0.8967338853050236,0.10326611469497637,0.3292505064543095,0.3292505064543095,0.9153718400824725,0.23997009541387038,0.3044079710551309,0.14434115651762155,0.5674833788507141
density,reliability,all,4,0.4,0.5,False,10898,0,10166,0.9328317122407781,0.0671682877592219,0.4647385714810097,0.4647385714810097,0.962057170424743,0.10199292122520487,0.13426169658227285,0.08682575761482328,0.4680931407597684
density,reliability,all,5,0.5,0.6000000000000001,False,5058,0,4275,0.8451957295373665,0.15480427046263345,0.5601921561550818,0.5601921561550818,0.8463223355934081,0.40196783559015536,0.41629659074414604,0.211432980927128,0.28500357338228477
density,reliability,all,6,0.6000000000000001,0.7000000000000001,False,4224,0,3716,0.8797348484848485,0.12026515151515149,0.6483306740084673,0.6483306740084673,0.8627313800315846,0.3512567203003406,0.3945134119308496,0.19057174276166194,0.23140417447638117
density,reliability,all,7,0.7000000000000001,0.8,False,5732,0,5120,0.8932309839497558,0.10676901605024425,0.7453502065377677,0.7453502065377677,0.8568229748485456,0.35777369099884165,0.3579749153275825,0.18082440909887584,0.14788077741198802
density,reliability,all,8,0.8,0.9,False,11341,0,10072,0.8881051053698968,0.11189489463010316,0.8439268379329823,0.8439268379329823,0.920718233548506,0.20354117401801552,0.4576009027439494,0.16795965533033985,0.04417826743691455
density,reliability,all,9,0.9,1.0,True,57327,15,53248,0.9288467912153087,0.07115320878469134,0.9773203890140714,0.9773203890140714,0.9222529632877254,0.18951219813472553,0.19070238841721376,0.10220797641656336,0.0484735977987627
density,local_density,all,0,0.0,2.0,False,7774,54,5871,0.755209673269874,0.24479032673012602,1.0,0.11750309741540453,0.7402456459415018,0.7232749596256747,0.8592022274054951,0.3362434022530109,0.6377065758544694
